Time,Datetime,Day of Week,DLMean,DLMedian,DLMax,ULMean,ULMedian,ULMax,RTTMean,RTTMedian,RTTMax,,Estimated Temp (°C),Estimated Hum (%),Estimated Wind Spd (km/h)
10:00 PM,2019-09-23 22:00,Monday,1.286356406,1.513282044,1.79,0.57352016,0.584286514,0.66,107.0797386,82.91691614,337.801,,5,88,39.5
11:00 PM,2019-09-23 23:00,Monday,1.620210616,1.534655038,2.2,0.574411328,0.594985994,0.67,99.44373919,85.59687573,263.813,,4.95,86.5,36
12:00 AM,2019-09-24 0:00,Tuesday,1.395317691,1.415470591,1.89,0.586846303,0.58232912,0.68,110.4265515,82.31904719,539.3,,4.85,87,34
1:00 AM,2019-09-24 1:00,Tuesday,1.500649718,1.512158951,1.82,0.5666584,0.552336069,0.65,84.90601602,79.64580551,132.791,,4.55,89.5,32.5
2:00 AM,2019-09-24 2:00,Tuesday,1.467012899,1.455096532,2.07,0.58327174,0.606250856,0.67,122.0891533,81.77403214,490.148,,4.25,89.5,31.5
3:00 AM,2019-09-24 3:00,Tuesday,1.220849277,1.28498867,1.54,0.551036917,0.553878915,0.66,256.0765398,82.99179947,1538.695,,4.25,87.5,34.5
4:00 AM,2019-09-24 4:00,Tuesday,1.274370932,1.471473525,1.71,0.512822363,0.591328997,0.63,76.37131318,79.8423745,153.399,,4.2,84.5,32
5:00 AM,2019-09-24 5:00,Tuesday,1.43934269,1.405810882,2.08,0.537396302,0.538114135,0.63,85.82985462,81.50127945,119.981,,4.1,83.5,30.5
6:00 AM,2019-09-24 6:00,Tuesday,1.513649419,1.424785317,2.09,0.532147158,0.550018457,0.63,79.72268647,79.42218319,86.398,,3.8,84,29.5
7:00 AM,2019-09-24 7:00,Tuesday,1.375431985,1.359209054,1.89,0.569886192,0.581576173,0.67,103.6899652,80.52700503,468.842,,3.95,83.5,26
8:00 AM,2019-09-24 8:00,Tuesday,1.524216923,1.464540347,1.97,0.564870882,0.57363634,0.64,96.47322724,80.91745386,337.461,,4.4,80,27
9:00 AM,2019-09-24 9:00,Tuesday,1.401926514,1.364708306,2.1,0.499933324,0.536615202,0.62,76.34319485,76.78904037,85.392,,4.9,78,26.5
10:00 AM,2019-09-24 10:00,Tuesday,1.44914154,1.454283016,1.55,0.550069964,0.553889102,0.64,81.96983893,82.97404482,87.873,,5.45,76,28.5
11:00 AM,2019-09-24 11:00,Tuesday,1.626789823,1.514961386,2.15,0.555735167,0.574985507,0.63,83.6895719,85.51495984,88.225,,5.85,68.5,26
12:00 PM,2019-09-24 12:00,Tuesday,1.489420555,1.457008951,2.11,0.550151474,0.569226405,0.65,81.36968554,83.42022776,90.793,,6.85,62.5,19
1:00 PM,2019-09-24 13:00,Tuesday,1.506863216,1.47427167,2.16,0.549295171,0.559576636,0.65,78.92062407,76.94476132,94.019,,7.15,60,19
2:00 PM,2019-09-24 14:00,Tuesday,1.387232682,1.401293447,1.51,0.55355711,0.574273815,0.61,82.61879596,80.90631458,100.255,,7.45,64,16.5
3:00 PM,2019-09-24 15:00,Tuesday,1.364690647,1.488198956,1.95,0.511771044,0.502706655,0.61,212.8674366,88.10718573,1061.082,,7.5,63,16.5
4:00 PM,2019-09-24 16:00,Tuesday,1.291039664,1.294005338,1.52,0.553540022,0.556977766,0.67,85.48790711,82.14114981,123.377,,7.8,63.5,12.5
5:00 PM,2019-09-24 17:00,Tuesday,1.367629677,1.4383198,1.65,0.573483084,0.599903457,0.76,93.65632013,82.22004575,261.296,,7.45,65,7.5
6:00 PM,2019-09-24 18:00,Tuesday,1.425145651,1.515998246,1.64,0.499252216,0.539835341,0.64,143.0468887,84.44977801,846.851,,4.85,75.5,7
7:00 PM,2019-09-24 19:00,Tuesday,1.562418662,1.507462809,2.14,0.586067887,0.59666202,0.67,110.602909,80.92079943,607.206,,4.15,78,5
8:00 PM,2019-09-24 20:00,Tuesday,1.314261496,1.458979082,1.65,0.54421386,0.570344257,0.68,206.4479575,87.58801644,1946.892,,2.5,81.5,11
9:00 PM,2019-09-24 21:00,Tuesday,1.10712469,1.162168457,1.59,0.509502832,0.521638385,0.63,242.5085726,155.4855009,1076.761,,3.2,81.5,9
10:00 PM,2019-09-24 22:00,Tuesday,1.416580936,1.429122871,1.89,0.586587841,0.597412118,0.65,112.4078274,81.651935,627.942,,2.15,84,9
11:00 PM,2019-09-24 23:00,Tuesday,1.239919291,1.484926818,1.64,0.462396129,0.519195007,0.62,135.4273242,83.68186203,861.972,,2.8,83,15
12:00 AM,2019-09-25 0:00,Wednesday,1.492513362,1.540137729,1.83,0.591738623,0.599831434,0.66,119.9846944,78.80842887,508.227,,1.9,86,13
1:00 AM,2019-09-25 1:00,Wednesday,1.420481746,1.409771353,1.78,0.554948908,0.546103591,0.7,131.4484706,100.3417179,258.945,,2.05,87,15
2:00 AM,2019-09-25 2:00,Wednesday,1.499593001,1.48314555,1.87,0.560726187,0.611358613,0.66,126.8858475,97.9718458,316.158,,2,89,14
3:00 AM,2019-09-25 3:00,Wednesday,1.473879854,1.45369955,2.13,0.52936363,0.547733371,0.65,168.6203876,106.8164754,1045.991,,1.75,90.5,14
4:00 AM,2019-09-25 4:00,Wednesday,1.176369913,1.36856386,1.85,0.543451261,0.540614584,0.63,223.549807,84.16799638,893.498,,1.65,90,13
5:00 AM,2019-09-25 5:00,Wednesday,1.37421349,1.309660091,1.98,0.578768941,0.594561973,0.65,96.50425129,80.89461748,209.502,,2.05,86.5,15
6:00 AM,2019-09-25 6:00,Wednesday,1.295888142,1.302925758,1.51,0.553858632,0.555439146,0.61,77.4814062,75.78241612,88.176,,1.3,89.5,11.5
7:00 AM,2019-09-25 7:00,Wednesday,1.252129916,1.256949031,1.4,0.571836665,0.593087331,0.66,80.61111878,80.8423922,87.41,,2.9,85.5,11
8:00 AM,2019-09-25 8:00,Wednesday,1.533456806,1.45008212,2.06,0.557552384,0.576531018,0.6,78.67873112,79.88543524,86.672,,5.1,80,12
9:00 AM,2019-09-25 9:00,Wednesday,1.424518182,1.387888034,1.84,0.609254816,0.619618218,0.7,79.8511618,80.83203757,86.167,,7.45,68.5,12.5
10:00 AM,2019-09-25 10:00,Wednesday,1.523016861,1.482485172,2.09,0.578189272,0.587611719,0.63,81.31847506,82.50637223,88.444,,9.8,57,14
11:00 AM,2019-09-25 11:00,Wednesday,1.537734408,1.511356397,2.19,0.540303542,0.554551216,0.65,80.67146245,79.49093454,86.865,,11.25,50.5,11
12:00 PM,2019-09-25 12:00,Wednesday,1.436723957,1.527914055,1.64,0.576761579,0.608246329,0.67,82.17520241,81.78392686,91.077,,12.65,47.5,10.5
1:00 PM,2019-09-25 13:00,Wednesday,1.460950232,1.497775592,1.77,0.562718346,0.573078653,0.66,79.65741129,79.87959479,88.125,,11.65,55.5,12
2:00 PM,2019-09-25 14:00,Wednesday,1.348535014,1.484893937,1.85,0.562271018,0.594958216,0.65,88.94050072,79.98761023,171.163,,12,54.5,11.5
3:00 PM,2019-09-25 15:00,Wednesday,1.514089466,1.559658045,1.9,0.576563887,0.603205071,0.63,95.94133233,81.05928645,315.673,,10.8,58,14.5
4:00 PM,2019-09-25 16:00,Wednesday,1.531121191,1.488072068,2.15,0.569053008,0.619009431,0.7,78.20367577,77.37526804,89.872,,9.95,64,14.5
5:00 PM,2019-09-25 17:00,Wednesday,1.595622665,1.504961129,2.13,0.565808095,0.574692968,0.65,83.51546786,83.23915916,97.548,,9.5,61,7.5
6:00 PM,2019-09-25 18:00,Wednesday,1.3677525,1.32058514,1.72,0.595607845,0.594045264,0.66,90.05826531,84.11652544,130.21,,8.55,62,10
7:00 PM,2019-09-25 19:00,Wednesday,1.526486305,1.508537976,2.17,0.575781169,0.58149042,0.63,94.2895725,79.76971919,309.281,,7.55,65.5,11
8:00 PM,2019-09-25 20:00,Wednesday,1.506402894,1.441167071,2.14,0.544575814,0.553757603,0.66,109.66066,78.72157669,605.444,,7.75,65,9.5
9:00 PM,2019-09-25 21:00,Wednesday,1.359672254,1.442016048,1.74,0.522304552,0.538189668,0.63,112.8212778,86.38175011,429.753,,7.55,60,8.5
10:00 PM,2019-09-25 22:00,Wednesday,1.499927997,1.494977703,1.61,0.539949627,0.548086463,0.6,80.46572531,79.83109409,94.351,,5.95,65.5,12
11:00 PM,2019-09-25 23:00,Wednesday,1.485002487,1.526252845,1.88,0.570388989,0.571932499,0.65,101.967821,92.79757665,196.867,,5.75,63,6
12:00 AM,2019-09-26 0:00,Thursday,1.628989985,1.559897984,2.2,0.568970732,0.585426674,0.67,90.16451887,82.48847177,157.859,,4.6,70.5,5.5
1:00 AM,2019-09-26 1:00,Thursday,1.480041877,1.48024086,1.82,0.551777171,0.550986659,0.62,129.9313056,125.2108614,633.548,,4,73,6
2:00 AM,2019-09-26 2:00,Thursday,1.383049011,1.402372932,1.87,0.554502537,0.560787582,0.63,165.0611454,97.75338436,728.697,,4.2,72.5,12.5
3:00 AM,2019-09-26 3:00,Thursday,1.539987842,1.487563846,2.19,0.53475161,0.574956266,0.62,109.0336064,84.28045778,394.501,,4.8,71.5,15
4:00 AM,2019-09-26 4:00,Thursday,1.299713941,1.437634684,1.9,0.482163358,0.484642454,0.63,196.7784796,81.26330794,1120.565,,4.95,70.5,13.5
5:00 AM,2019-09-26 5:00,Thursday,1.392478544,1.43909406,1.83,0.582346813,0.594958216,0.63,136.7674221,98.79871688,1182.311,,5.05,70.5,10.5
6:00 AM,2019-09-26 6:00,Thursday,1.377288311,1.397179696,1.59,0.588924414,0.589711748,0.66,85.55118031,85.44825943,111.734,,5,72.5,15
7:00 AM,2019-09-26 7:00,Thursday,1.316619564,1.28777816,1.8,0.567189061,0.602965642,0.64,103.9067914,80.79084888,459.388,,5.2,72,19
8:00 AM,2019-09-26 8:00,Thursday,1.351339929,1.340157032,2.02,0.569596513,0.571455192,0.65,81.29239241,82.29862969,93.641,,7.4,62,22
9:00 AM,2019-09-26 9:00,Thursday,1.305303776,1.308426524,1.6,0.567098383,0.587838495,0.66,76.33212626,77.07848084,86.778,,8.15,60,8.5
10:00 AM,2019-09-26 10:00,Thursday,1.481146737,1.464233972,1.79,0.580468124,0.604576121,0.65,78.11886036,77.48101041,86.141,,8.75,57.5,10.5
11:00 AM,2019-09-26 11:00,Thursday,1.499483433,1.459880518,2.17,0.575810828,0.588132561,0.64,81.43935506,81.07934364,89.198,,9.95,53.5,14
12:00 PM,2019-09-26 12:00,Thursday,1.6061659,1.513816785,2.05,0.547726844,0.566632447,0.65,79.60253584,80.1386995,87.934,,11.25,55,19.5
1:00 PM,2019-09-26 13:00,Thursday,1.578308521,1.530611415,2.09,0.607320266,0.603189268,0.65,77.94428541,77.38734264,86.857,,11.65,63.5,17.5
2:00 PM,2019-09-26 14:00,Thursday,1.464674026,1.45616845,1.84,0.563150293,0.599986111,0.66,95.19721429,85.77472682,207.176,,11.8,64.5,20
3:00 PM,2019-09-26 15:00,Thursday,1.440114646,1.482652899,2.18,0.553088683,0.58327125,0.66,124.1273455,83.09593728,438.17,,11.55,65.5,9.5
4:00 PM,2019-09-26 16:00,Thursday,1.497610641,1.539801234,1.64,0.597753948,0.614959567,0.65,77.91825489,77.81813467,86.665,,11.5,68.5,7.5
5:00 PM,2019-09-26 17:00,Thursday,1.465489359,1.474374723,2.15,0.559866394,0.560870246,0.63,79.07399652,78.53413814,88.777,,11.2,71,10
6:00 PM,2019-09-26 18:00,Thursday,1.418321928,1.455893453,1.78,0.587275091,0.619826521,0.65,117.1554307,81.95155969,770.886,,10.3,74.5,12
7:00 PM,2019-09-26 19:00,Thursday,1.319783046,1.387752263,1.59,0.557877408,0.572120449,0.66,144.624894,131.9318162,710.559,,9.5,78,14
8:00 PM,2019-09-26 20:00,Thursday,1.356803334,1.406986505,1.83,0.502718526,0.590754087,0.63,109.2085514,81.51343657,467.575,,9.1,81.5,9.5
9:00 PM,2019-09-26 21:00,Thursday,1.17801209,1.339094584,1.61,0.513230171,0.563093004,0.63,90.00248887,81.92059939,166.334,,8.95,82.5,7.5
10:00 PM,2019-09-26 22:00,Thursday,1.53515484,1.521500711,1.73,0.557970081,0.553708275,0.67,78.81289545,77.94036552,85.965,,8.9,84,4.5
11:00 PM,2019-09-26 23:00,Thursday,1.322496212,1.503012612,1.62,0.535821598,0.561422827,0.66,128.0511111,82.0728557,820.517,,8.5,85,7.5
12:00 AM,2019-09-27 0:00,Friday,1.541915645,1.536659426,2.17,0.53579728,0.567485073,0.64,88.29909084,78.68179318,213.777,,8.75,84.5,4.5
1:00 AM,2019-09-27 1:00,Friday,1.504620076,1.44060666,2.13,0.59930243,0.599944439,0.67,106.2596142,76.55959662,589.535,,9.2,84,9
2:00 AM,2019-09-27 2:00,Friday,1.468387792,1.432493002,2.24,0.583999923,0.588243363,0.63,87.07529878,79.52336844,193.36,,8.55,85.5,8
3:00 AM,2019-09-27 3:00,Friday,1.425283689,1.405681166,2.27,0.527225124,0.556840735,0.65,201.9434866,97.53374008,1205.516,,8.7,85.5,16
4:00 AM,2019-09-27 4:00,Friday,1.396163105,1.510597617,2.15,0.497480661,0.493308172,0.64,225.4974988,84.95431159,1208.274,,8.8,86.5,21
5:00 AM,2019-09-27 5:00,Friday,1.350376952,1.377148157,2.01,0.568574172,0.572371366,0.67,135.431034,82.14868584,1300.945,,8.7,88,19
6:00 AM,2019-09-27 6:00,Friday,1.504111879,1.482746301,1.98,0.54772615,0.596592724,0.65,81.16631744,81.57218042,87.704,,9.3,87,20
7:00 AM,2019-09-27 7:00,Friday,1.324062289,1.274413571,2.03,0.581536872,0.588328603,0.64,106.3373781,82.20303636,458.129,,9.75,86.5,9
8:00 AM,2019-09-27 8:00,Friday,1.347694388,1.298076841,1.98,0.574897776,0.591661981,0.64,81.66548335,80.45034256,88.766,,10.35,85,13
9:00 AM,2019-09-27 9:00,Friday,1.327205877,1.263004922,1.83,0.586287778,0.603314984,0.68,77.43555158,77.06335941,85.855,,10.75,85.5,22.5
10:00 AM,2019-09-27 10:00,Friday,1.488435215,1.521752365,1.86,0.557862279,0.541995361,0.67,106.7258987,81.14216968,504.324,,10.6,86.5,12.5
11:00 AM,2019-09-27 11:00,Friday,1.483740235,1.46621855,2.22,0.587969234,0.598161036,0.67,104.0025708,83.57110746,326.012,,10.65,87.5,18.5
12:00 PM,2019-09-27 12:00,Friday,1.5373075,1.494384336,2.15,0.55421215,0.557070157,0.67,79.95742279,79.1250043,87.988,,10.45,86.5,24
1:00 PM,2019-09-27 13:00,Friday,1.572247987,1.478012611,2.18,0.607963387,0.608274259,0.68,81.37387644,81.90035486,86.496,,10.25,86.5,16.5
2:00 PM,2019-09-27 14:00,Friday,1.459596123,1.493253704,1.82,0.563185239,0.585699361,0.68,81.6736965,82.33814434,88.829,,10.55,88.5,15.5
3:00 PM,2019-09-27 15:00,Friday,1.434118038,1.522982084,1.73,0.565536533,0.564136567,0.68,125.2083304,89.7036597,708.347,,10.15,92.5,12.5
4:00 PM,2019-09-27 16:00,Friday,1.435018504,1.508187232,1.83,0.597183851,0.589386991,0.67,94.39349661,94.46051662,99.542,,10.15,94,7.5
5:00 PM,2019-09-27 17:00,Friday,1.527363599,1.494534611,1.85,0.590578529,0.593023359,0.65,93.99651942,90.76050069,133.791,,10.1,93.5,13.5
6:00 PM,2019-09-27 18:00,Friday,1.292379879,1.391761478,2.02,0.475044721,0.56699558,0.62,83.53131594,88.80823904,112.609,,9.9,92,6.5
7:00 PM,2019-09-27 19:00,Friday,1.40668773,1.459634612,2.06,0.551360269,0.572619522,0.68,131.1352074,99.48955544,409.846,,9.6,93.5,4.5
8:00 PM,2019-09-27 20:00,Friday,1.30388103,1.300490939,1.82,0.527369093,0.523399206,0.65,175.0432603,92.21880268,620.412,,9.4,95,1.5
9:00 PM,2019-09-27 21:00,Friday,1.330129635,1.448190529,1.61,0.569011444,0.584608548,0.62,229.1978451,121.7664524,926.818,,9.1,97,2
10:00 PM,2019-09-27 22:00,Friday,1.378455032,1.482647365,1.63,0.557251627,0.558298406,0.66,103.2592159,96.79775499,172.429,,9,97,6.5
11:00 PM,2019-09-27 23:00,Friday,1.55855519,1.558029234,2.13,0.584315805,0.594985994,0.64,96.24532815,95.55922248,112.675,,8.9,95.5,9.5
12:00 AM,2019-09-28 0:00,Saturday,1.391120674,1.444651241,1.86,0.545594606,0.562704551,0.66,128.3504873,90.24614527,766.278,,8.85,95.5,12
1:00 AM,2019-09-28 1:00,Saturday,1.546347104,1.547323929,2.27,0.557665079,0.591462426,0.67,142.4554303,90.68271436,531.61,,8.65,96,11.5
2:00 AM,2019-09-28 2:00,Saturday,1.550133322,1.493104349,2.11,0.581149842,0.582973238,0.64,121.5520803,94.36734589,528.327,,8.7,96,11
3:00 AM,2019-09-28 3:00,Saturday,1.420020581,1.408952494,2.17,0.58933661,0.579814645,0.69,119.6372592,89.39704717,653.728,,8.5,96.5,8.5
4:00 AM,2019-09-28 4:00,Saturday,1.445260307,1.464311394,1.83,0.539996976,0.551011362,0.61,131.7905912,80.72455099,1050.695,,8.25,97.5,5
5:00 AM,2019-09-28 5:00,Saturday,1.410134286,1.413472028,1.77,0.537347532,0.53182473,0.63,86.5963598,81.85919227,167.183,,8.1,97.5,7.5
6:00 AM,2019-09-28 6:00,Saturday,1.402719125,1.373044117,1.82,0.539165377,0.539065599,0.64,81.97104206,81.06108377,96.289,,8.4,98,8
7:00 AM,2019-09-28 7:00,Saturday,1.452302854,1.391483674,1.95,0.526909749,0.539752973,0.62,79.4320642,79.16188338,86.246,,8.6,97.5,7.5
8:00 AM,2019-09-28 8:00,Saturday,1.586610618,1.488793522,2.07,0.5533772,0.56718837,0.65,95.52739155,81.5641202,233.249,,9.25,95,8
9:00 AM,2019-09-28 9:00,Saturday,1.409710566,1.410770499,1.78,0.54323165,0.53312266,0.64,79.8065351,80.45415461,87.375,,9.8,89,11
10:00 AM,2019-09-28 10:00,Saturday,1.474649634,1.439838909,1.72,0.590914924,0.616581297,0.65,82.5374599,81.90138522,96.331,,10.85,82.5,15.5
11:00 AM,2019-09-28 11:00,Saturday,1.543035076,1.484727245,2.11,0.57253116,0.576192861,0.67,79.1271107,79.14047379,93.389,,11.65,76.5,8.5
12:00 PM,2019-09-28 12:00,Saturday,1.542649904,1.540675057,1.78,0.577260165,0.60482225,0.7,80.63367879,80.6645313,96.51,,12.45,71,7
1:00 PM,2019-09-28 13:00,Saturday,1.622635278,1.53600019,2.21,0.592236214,0.606662096,0.66,78.99244764,78.70449104,85.99,,12.8,69,12
2:00 PM,2019-09-28 14:00,Saturday,1.457582903,1.541381231,1.71,0.546447629,0.539835341,0.62,80.34498256,79.59532324,87.686,,13.1,67,11.5
3:00 PM,2019-09-28 15:00,Saturday,1.49105791,1.506177193,1.82,0.588697693,0.596535591,0.63,88.19260775,87.78156539,111.737,,13.1,72,8
4:00 PM,2019-09-28 16:00,Saturday,1.486662311,1.472413085,2.05,0.546362777,0.552744955,0.66,179.396332,97.21377682,817.878,,13.05,71.5,8
5:00 PM,2019-09-28 17:00,Saturday,1.592976826,1.519787417,2.15,0.53319093,0.542946852,0.66,122.1906192,81.81724701,833.408,,11.65,73,8
6:00 PM,2019-09-28 18:00,Saturday,1.451525446,1.514698717,2.1,0.594158474,0.593217365,0.66,106.3297038,83.15609154,381.411,,10.5,77.5,5.5
7:00 PM,2019-09-28 19:00,Saturday,1.518305512,1.546363414,1.62,0.573856581,0.583200695,0.66,93.98627402,83.03544135,244.669,,10.6,79.5,7
8:00 PM,2019-09-28 20:00,Saturday,1.530710674,1.568085486,1.83,0.549224251,0.550978973,0.61,83.02395097,80.95270537,104.398,,10.15,84,6.5
9:00 PM,2019-09-28 21:00,Saturday,1.435470795,1.42658928,1.76,0.550794444,0.574813046,0.64,83.15314804,80.16247699,126.104,,10.6,81,12.5
10:00 PM,2019-09-28 22:00,Saturday,1.560253447,1.508287461,2.1,0.556409856,0.55480636,0.67,81.60356446,82.69903997,89.484,,10.75,80.5,16.5
11:00 PM,2019-09-28 23:00,Saturday,1.464977965,1.540715921,2.17,0.564861131,0.603259117,0.69,81.36319559,81.91133045,89.269,,10.45,82.5,15
12:00 AM,2019-09-29 0:00,Sunday,1.570553977,1.556638197,1.78,0.570291944,0.590701072,0.66,87.11273958,82.06922058,138.245,,10,84.5,16.5
1:00 AM,2019-09-29 1:00,Sunday,1.398079584,1.534279955,1.62,0.511681302,0.569584184,0.65,76.94587944,80.6977134,120.492,,10.25,84,14.5
2:00 AM,2019-09-29 2:00,Sunday,1.442761988,1.529851966,1.62,0.587425221,0.591661981,0.66,95.77363955,78.66623885,259.368,,9.1,87.5,20.5
3:00 AM,2019-09-29 3:00,Sunday,1.370751803,1.462992237,1.88,0.546398088,0.562685865,0.62,134.7247225,83.07101613,1195.907,,8.3,90,12.5
4:00 AM,2019-09-29 4:00,Sunday,1.158195879,1.095788858,1.82,0.534274207,0.516525155,0.67,252.6219621,150.4653325,878.061,,7.85,92,11
5:00 AM,2019-09-29 5:00,Sunday,1.174717149,1.308048198,1.73,0.528189578,0.59666202,0.61,333.5224551,94.81357443,1375.732,,7.65,89,15
6:00 AM,2019-09-29 6:00,Sunday,1.677500693,1.637879907,1.93,0.495762861,0.509091038,0.62,81.01910097,80.67691948,87.64,,7.25,86.5,15
7:00 AM,2019-09-29 7:00,Sunday,1.417474295,1.40577504,1.88,0.595010475,0.602772356,0.65,78.96268845,77.55701011,86.368,,6.9,89.5,13.5
8:00 AM,2019-09-29 8:00,Sunday,1.458931453,1.319525771,2.1,0.560943193,0.586358884,0.65,80.91091334,80.45138959,84.872,,6.05,84.5,21.5
9:00 AM,2019-09-29 9:00,Sunday,1.304749197,1.277655825,1.5,0.547979709,0.571225434,0.66,81.41519555,81.05493234,87.785,,6.2,84,21.5
10:00 AM,2019-09-29 10:00,Sunday,1.511924703,1.500888363,1.98,0.504012164,0.508004505,0.63,75.07250353,75.79624932,84.232,,6.15,83.5,28
11:00 AM,2019-09-29 11:00,Sunday,1.597853885,1.568975219,2.14,0.60690156,0.614822475,0.67,81.43636971,80.17927699,95.584,,6.5,82.5,25.5
12:00 PM,2019-09-29 12:00,Sunday,1.522318283,1.52639303,1.69,0.569223833,0.5785701,0.65,81.42383435,80.38631525,95.839,,6.7,79.5,24.5
1:00 PM,2019-09-29 13:00,Sunday,1.492382801,1.514983462,2.11,0.606386676,0.613033355,0.69,78.01422916,78.17699173,86.12,,6.6,74.5,30.5
2:00 PM,2019-09-29 14:00,Sunday,1.532313087,1.50445785,2.08,0.589534569,0.606593935,0.69,84.63753015,82.54351715,111.152,,6.85,74,27
3:00 PM,2019-09-29 15:00,Sunday,1.501508039,1.509666571,1.77,0.537462325,0.541395567,0.63,97.65103934,82.63706775,200.308,,6.9,73.5,25.5
4:00 PM,2019-09-29 16:00,Sunday,1.447628525,1.479110435,1.77,0.48968187,0.544335807,0.67,111.2715433,82.22241781,214.162,,6.65,73,22.5
5:00 PM,2019-09-29 17:00,Sunday,1.441157903,1.486241786,1.82,0.54923834,0.542973989,0.63,88.97027887,80.27559421,181.245,,6.3,74.5,21
6:00 PM,2019-09-29 18:00,Sunday,1.405881649,1.444639821,1.57,0.5841989,0.601305491,0.66,114.0634253,82.52368163,319.334,,5.2,81.5,15.5
7:00 PM,2019-09-29 19:00,Sunday,1.400291457,1.466783502,1.8,0.529917069,0.53143907,0.68,116.8452999,86.87575941,283.476,,4.75,82.5,15.5
8:00 PM,2019-09-29 20:00,Sunday,1.345896394,1.512517474,1.77,0.562780601,0.566646981,0.71,211.3308263,85.97431138,788.917,,4.75,84.5,13
9:00 PM,2019-09-29 21:00,Sunday,1.399615259,1.413299618,2.21,0.590184217,0.589253101,0.65,145.1531608,79.42019349,844.239,,4.95,84,18
10:00 PM,2019-09-29 22:00,Sunday,1.393512785,1.442911499,1.87,0.56946279,0.575853804,0.67,148.1872296,84.70058046,729.28,,5.05,84,21.5
11:00 PM,2019-09-29 23:00,Sunday,1.405809195,1.487215797,2.24,0.56498897,0.566632447,0.67,124.2498824,86.55049325,726.241,,5,82.5,21.5
12:00 AM,2019-09-30 0:00,Monday,1.396504887,1.571433435,1.62,0.531109578,0.537872286,0.65,202.3357495,80.60849864,667.781,,4.85,83,23.5
1:00 AM,2019-09-30 1:00,Monday,1.363927729,1.466131715,1.92,0.565148106,0.574408971,0.67,135.826604,82.52295912,371.76,,4.8,83,26.5
2:00 AM,2019-09-30 2:00,Monday,1.472665535,1.437197562,2.21,0.553514257,0.55865376,0.64,97.98272455,81.52031008,203.204,,4.55,85,23.5
3:00 AM,2019-09-30 3:00,Monday,1.51687775,1.481614059,2.16,0.535097898,0.537927009,0.66,127.8747466,84.32202344,388.152,,4.45,86,27
4:00 AM,2019-09-30 4:00,Monday,1.575202796,1.525412376,2.18,0.561464729,0.584286514,0.67,79.47188117,79.71268078,85.263,,4.5,86,28.5
5:00 AM,2019-09-30 5:00,Monday,1.499484142,1.478190832,1.76,0.574629692,0.586422864,0.66,80.91162115,80.14113062,96.127,,4.55,85,28
6:00 AM,2019-09-30 6:00,Monday,1.213523457,1.214331628,1.63,0.573961895,0.591086288,0.64,80.06546039,81.11582652,84.967,,4.55,84,28
7:00 AM,2019-09-30 7:00,Monday,1.469241643,1.468117509,1.98,0.552727135,0.542580244,0.64,79.40504931,79.66991376,88.095,,4.65,83.5,30.5
8:00 AM,2019-09-30 8:00,Monday,1.516904987,1.471596904,2.13,0.517792277,0.51550113,0.66,80.44275366,80.31555726,88.222,,4.85,82.5,30.5
9:00 AM,2019-09-30 9:00,Monday,1.411607762,1.363752074,1.86,0.553700121,0.571336762,0.64,79.6223632,79.2652197,88.599,,5.45,79.5,32.5
10:00 AM,2019-09-30 10:00,Monday,1.54400125,1.495328802,2.16,0.559590741,0.581356195,0.62,80.7186402,81.42134032,88.28,,5.8,76.5,31
11:00 AM,2019-09-30 11:00,Monday,1.499942924,1.506247388,1.6,0.600256757,0.599944439,0.67,83.29455759,83.57937809,95.48,,6,74.5,30.5
12:00 PM,2019-09-30 12:00,Monday,1.488621168,1.45055397,2.09,0.596963829,0.603245606,0.66,79.54630074,79.25639866,95.95,,6.2,72,33
1:00 PM,2019-09-30 13:00,Monday,1.4810896,1.435108629,2.12,0.553196095,0.551646444,0.64,91.41731047,91.40235158,120.079,,6.55,70,35
2:00 PM,2019-09-30 14:00,Monday,1.637909887,1.533136268,2.16,0.571095538,0.576016601,0.64,81.88909708,81.13696579,95.726,,6.85,69,27
3:00 PM,2019-09-30 15:00,Monday,1.517808315,1.508165543,2.26,0.593138709,0.621345068,0.69,80.4200959,81.51322316,85.983,,6.85,68.5,26.5
4:00 PM,2019-09-30 16:00,Monday,1.331391782,1.397660847,1.52,0.568317987,0.581604259,0.66,102.3380095,104.2960801,165.16,,6.55,69,26.5
5:00 PM,2019-09-30 17:00,Monday,1.526307953,1.506461019,2.15,0.560041617,0.608274259,0.69,83.04222607,82.83416504,115.01,,5.85,72.5,24.5
6:00 PM,2019-09-30 18:00,Monday,1.281636421,1.364993761,1.53,0.523264717,0.497479314,0.66,90.10464884,89.95390096,131.908,,5.25,77.5,18.5
7:00 PM,2019-09-30 19:00,Monday,1.460905546,1.490579103,1.82,0.565873229,0.592986153,0.65,83.71404154,83.27753454,93.268,,5,78.5,17
8:00 PM,2019-09-30 20:00,Monday,1.641118033,1.518014779,2.18,0.584312767,0.603314984,0.67,94.60684411,82.40514751,258.77,,5,79.5,19
9:00 PM,2019-09-30 21:00,Monday,1.412691654,1.421307399,2.11,0.575315769,0.589094657,0.68,111.939516,92.34888575,388.729,,5.15,79.5,21.5
10:00 PM,2019-09-30 22:00,Monday,1.54753388,1.571558961,1.86,0.616517211,0.624907293,0.7,89.41078932,80.2339627,175.908,,5,80,20
